"id","sl.cat","ta.cat","act.cat","northing","easting","date_time"
"mafalda",1,10,5,7880885,637086,1561527916
"mafalda",1,10,NA,7880887,637077,1561528383
"mafalda",1,9,2,7880870,637079,1561528775
"mafalda",1,10,NA,7880888,637082,1561529191
"mafalda",1,1,2,7880881,637083,1561529642
"mafalda",5,NA,6,7881134,637338,1561530851
"mafalda",5,6,NA,7881394,637523,1561531279
"mafalda",3,6,NA,7881541,637565,1561531730
"mafalda",3,7,6,7881662,637465,1561532148
"mafalda",1,NA,NA,7881703,637483,1561592524
"mafalda",1,1,3,7881709,637451,1561592944
"mafalda",1,7,NA,7881705,637443,1561593363
"mafalda",1,6,NA,7881690,637414,1561593736
"mafalda",1,NA,5,7881831,637236,1561596259
"mafalda",1,NA,2,7881861,637271,1561598394
"mafalda",1,2,NA,7881852,637269,1561598801
"mafalda",1,NA,NA,7881926,637258,1561602136
"mafalda",2,3,5,7882016,637318,1561602570
"mafalda",1,8,NA,7882020,637306,1561603015
"mafalda",1,NA,NA,7882028,637269,1561604283
"mafalda",1,1,6,7882006,637307,1561604703
"mafalda",1,5,NA,7882000,637312,1561605082
"mafalda",1,10,2,7882010,637304,1561605542
"mafalda",1,NA,NA,7882003,637308,1561607198
"mafalda",1,6,NA,7881985,637324,1561607603
"mafalda",1,6,2,7881958,637352,1561608049
"mafalda",1,10,NA,7881984,637329,1561608467
"mafalda",2,10,6,7881881,637358,1561608856
"mafalda",1,6,NA,7881871,637366,1561609298
"mafalda",3,NA,NA,7881722,637530,1561611376
"mafalda",1,NA,NA,7881686,637506,1561612661
"mafalda",1,NA,5,7881665,637388,1561678457
"mafalda",1,NA,1,7881712,637363,1561679728
"mafalda",1,NA,NA,7881743,637340,1561680988
"mafalda",2,NA,NA,7881807,637377,1561682265
"mafalda",1,NA,NA,7881861,637431,1561684384
"mafalda",1,NA,NA,7881897,637406,1561685637
"mafalda",2,2,5,7881985,637497,1561686030
"mafalda",1,8,NA,7882021,637467,1561686446
"mafalda",1,3,5,7882053,637506,1561686867
"mafalda",2,4,NA,7882040,637574,1561687279
"mafalda",1,NA,NA,7882050,637578,1561688580
"mafalda",1,NA,1,7881987,637609,1561692330
"mafalda",1,7,NA,7881981,637613,1561692782
"mafalda",2,3,4,7881946,637552,1561693155
"mafalda",1,3,NA,7881985,637541,1561693579
"mafalda",2,10,NA,7881903,637559,1561693993
"mafalda",1,6,5,7881846,637599,1561694435
"mafalda",1,9,NA,7881872,637605,1561694839
"mafalda",1,2,3,7881844,637646,1561695266
"mafalda",1,5,NA,7881810,637674,1561695682
"mafalda",1,5,NA,7881761,637690,1561696117
"mafalda",1,4,NA,7881731,637659,1561696560
"mafalda",1,5,NA,7881704,637623,1561696983
"mafalda",1,6,5,7881686,637614,1561697403
"mafalda",1,1,NA,7881717,637623,1561697787
"mafalda",1,NA,NA,7881693,637518,1561699893
"mafalda",1,NA,NA,7881691,637509,1561701163
"mafalda",1,NA,1,7881691,637524,1561702443
"mafalda",1,1,3,7881663,637472,1561702819
"mafalda",2,NA,5,7881663,637636,1561764888
"mafalda",2,4,NA,7881561,637690,1561765283
"mafalda",1,NA,NA,7881563,637713,1561766543
"mafalda",1,8,5,7881569,637714,1561766981
"mafalda",2,NA,5,7881782,638062,1561778343
"mafalda",3,6,5,7881830,638225,1561778720
"mafalda",2,5,NA,7881817,638360,1561779148
"mafalda",3,4,6,7881671,638437,1561779574
"mafalda",1,4,NA,7881613,638422,1561779975
"mafalda",2,5,5,7881527,638365,1561780442
"mafalda",1,NA,NA,7881522,638356,1561786320
"mafalda",1,NA,NA,7881525,638359,1561789683
"mafalda",1,7,1,7881511,638366,1561790103
"mafalda",1,10,NA,7881537,638365,1561790522
"mafalda",1,1,NA,7881530,638367,1561790939
"mafalda",1,7,1,7881508,638411,1561791346
"mafalda",1,1,NA,7881525,638343,1561791783
"mafalda",3,1,1,7881521,638490,1561792203
"mafalda",2,1,NA,7881512,638365,1561792606
"mafalda",5,9,NA,7881340,638571,1561793003
"mafalda",1,NA,NA,7881008,638614,1561940634
"mafalda",1,8,NA,7880990,638611,1561941062
"mafalda",1,NA,NA,7880948,638600,1561942302
"mafalda",1,NA,NA,7880935,638578,1561943542
"mafalda",1,6,5,7880948,638534,1561944002
"mafalda",1,NA,NA,7880893,638502,1561945263
"mafalda",1,NA,NA,7880885,638503,1561946483
"mafalda",2,9,NA,7880829,638436,1561946899
"mafalda",1,NA,5,7880861,638392,1561948183
"mafalda",1,NA,2,7880860,638387,1561949427
"mafalda",1,8,NA,7880856,638381,1561949882
"mafalda",1,10,2,7880860,638390,1561950296
"mafalda",1,NA,1,7880862,638387,1561951516
"mafalda",1,4,NA,7880850,638378,1561951936
"mafalda",3,1,6,7880979,638461,1561952357
"mafalda",2,NA,NA,7881043,638561,1561953662
"mafalda",1,5,NA,7881042,638573,1561954045
"mafalda",1,1,2,7881038,638561,1561954488
"mafalda",1,1,NA,7881044,638572,1561954874
"mafalda",1,10,NA,7881041,638559,1561955319
"mafalda",1,7,3,7881014,638544,1561955713
"mafalda",2,6,NA,7880918,638518,1561956183
"mafalda",1,NA,3,7880930,638547,1561957824
"mafalda",1,1,NA,7880946,638539,1561958282
"mafalda",1,3,3,7880950,638552,1561958687
"mafalda",1,1,NA,7880944,638538,1561959093
"mafalda",1,5,NA,7880943,638534,1561959505
"mafalda",1,9,3,7880917,638561,1561959910
"mafalda",1,7,NA,7880925,638616,1561960333
"mafalda",1,NA,NA,7881129,638633,1562026622
"mafalda",2,2,NA,7881170,638527,1562026998
"mafalda",3,4,6,7881349,638519,1562027422
"mafalda",1,NA,NA,7881353,638527,1562028671
"mafalda",1,1,NA,7881382,638558,1562029105
"mafalda",1,8,5,7881433,638520,1562029533
"mafalda",1,2,NA,7881437,638532,1562029946
"mafalda",1,NA,1,7881435,638540,1562031638
"mafalda",1,1,NA,7881422,638509,1562032072
"mafalda",1,NA,2,7881433,638526,1562034568
"mafalda",2,NA,6,7881513,638421,1562035822
"mafalda",1,NA,NA,7881528,638371,1562037122
"mafalda",1,9,NA,7881535,638362,1562037513
"mafalda",1,NA,NA,7881524,638367,1562039191
"mafalda",1,7,NA,7881502,638307,1562039600
"mafalda",1,NA,3,7881478,638270,1562040903
"mafalda",1,9,NA,7881445,638280,1562041302
"mafalda",1,6,NA,7881417,638297,1562041702
"mafalda",3,7,5,7881437,638445,1562042110
"mafalda",2,6,NA,7881483,638567,1562042540
"mafalda",1,8,5,7881489,638566,1562042956
"mafalda",1,7,NA,7881491,638556,1562043372
"mafalda",1,10,NA,7881488,638562,1562043807
"mafalda",1,9,2,7881492,638562,1562044230
"mafalda",1,NA,NA,7881493,638581,1562045475
"mafalda",1,1,NA,7881449,638557,1562045894
"mafalda",1,8,4,7881423,638599,1562046315
"mafalda",2,5,NA,7881368,638669,1562046748
"mafalda",2,3,4,7881326,638614,1562047158
"mafalda",3,6,NA,7881175,638493,1562047586
"mafalda",1,7,NA,7881123,638512,1562047987
"mafalda",1,4,5,7881088,638476,1562048416
"mafalda",1,NA,NA,7881101,638516,1562049672
"mafalda",1,1,NA,7881103,638519,1562050094
"mafalda",1,10,1,7881103,638504,1562050528
"mafalda",1,7,NA,7881099,638502,1562050937
"mafalda",1,9,1,7881099,638509,1562051358
"mafalda",2,NA,NA,7881250,638778,1562120582
"mafalda",4,6,6,7881475,638772,1562120968
"mafalda",6,NA,6,7881935,639105,1562122217
"mafalda",4,5,NA,7882097,639291,1562122650
"mafalda",2,6,6,7882204,639344,1562123053
"mafalda",4,5,NA,7882378,639512,1562123485
"mafalda",4,5,NA,7882526,639736,1562123911
"mafalda",3,5,6,7882629,639905,1562124316
"mafalda",2,5,NA,7882628,639990,1562124741
"mafalda",3,8,6,7882791,640034,1562125162
"mafalda",1,NA,4,7882910,640248,1562127261
"mafalda",1,10,NA,7882911,640233,1562127683
"mafalda",1,1,NA,7882913,640238,1562128119
"mafalda",3,8,6,7883082,640186,1562128543
"mafalda",1,NA,NA,7883134,640191,1562129822
"mafalda",3,3,NA,7883214,640314,1562130197
"mafalda",4,4,5,7883181,640542,1562130609
"mafalda",1,6,NA,7883181,640611,1562131075
"mafalda",1,3,3,7883150,640603,1562131502
"mafalda",1,9,NA,7883169,640653,1562131922
"mafalda",2,3,NA,7883086,640709,1562132310
"mafalda",3,4,NA,7882898,640653,1562132762
"mafalda",1,8,NA,7882886,640693,1562133132
"mafalda",2,5,5,7882809,640793,1562133583
"mafalda",2,4,NA,7882692,640777,1562133990
"mafalda",1,5,NA,7882643,640737,1562134431
"mafalda",1,7,5,7882586,640761,1562134835
"mafalda",2,NA,NA,7882504,640866,1562136082
"mafalda",1,6,NA,7882497,640898,1562136517
"mafalda",2,5,NA,7882473,640973,1562136962
"mafalda",2,9,NA,7882555,640935,1562137349
"mafalda",2,3,5,7882587,641005,1562137788
"mafalda",2,4,NA,7882523,641126,1562138214
"mafalda",2,7,4,7882611,641235,1562138642
"mafalda",2,6,3,7882676,641279,1562139046
"mafalda",1,5,NA,7882678,641282,1562139482
"mafalda",2,NA,5,7882514,641216,1562206527
"mafalda",2,7,NA,7882447,641230,1562206935
"mafalda",3,NA,NA,7882312,641049,1562209879
"mafalda",2,NA,NA,7882266,640858,1562212023
"mafalda",1,2,4,7882295,640877,1562212442
"mafalda",1,9,3,7882308,640818,1562212851
"mafalda",2,4,NA,7882380,640766,1562213243
"mafalda",1,5,4,7882387,640761,1562213657
"mafalda",1,5,NA,7882426,640750,1562214077
"mafalda",1,7,NA,7882452,640716,1562214533
"mafalda",2,NA,5,7882284,640814,1562215775
"mafalda",1,NA,5,7882265,640808,1562217863
"mafalda",1,7,NA,7882212,640818,1562218292
"mafalda",1,7,NA,7882192,640849,1562218714
"mafalda",2,7,5,7882199,640934,1562219133
"mafalda",3,8,NA,7882340,640944,1562219556
"mafalda",1,2,5,7882320,640992,1562220003
"mafalda",2,5,NA,7882272,641052,1562220401
"mafalda",1,1,NA,7882273,641043,1562220808
"mafalda",5,10,NA,7882094,641297,1562221264
"mafalda",7,1,NA,7882297,640921,1562221647
"mafalda",2,1,2,7882252,641008,1562222092
"mafalda",1,7,NA,7882259,641043,1562222485
"mafalda",1,3,NA,7882251,641046,1562222920
"mafalda",1,7,NA,7882236,641081,1562223363
"mafalda",1,2,NA,7882222,641065,1562223751
"mafalda",1,NA,5,7882270,641289,1562227143
"mafalda",1,1,NA,7882247,641287,1562227562
"mafalda",1,10,NA,7882293,641322,1562227955
"mafalda",1,NA,4,7882476,641251,1562229650
"mafalda",1,NA,NA,7883118,641367,1562297582
"mafalda",1,NA,NA,7883109,641345,1562298828
"mafalda",1,2,5,7883103,641388,1562299232
"mafalda",1,NA,3,7883210,641355,1562300942
"mafalda",1,4,4,7883238,641356,1562301339
"mafalda",1,7,NA,7883239,641355,1562301779
"mafalda",1,6,3,7883242,641346,1562302173
"mafalda",1,NA,1,7883234,641353,1562303421
"mafalda",1,3,NA,7883238,641353,1562303850
"mafalda",1,7,1,7883247,641345,1562304283
"mafalda",1,3,NA,7883257,641359,1562304672
"mafalda",1,9,NA,7883278,641307,1562305095
"mafalda",1,5,3,7883320,641278,1562305531
"mafalda",1,NA,NA,7883281,641199,1562306788
"mafalda",2,9,NA,7883222,641315,1562307190
"mafalda",1,3,4,7883178,641299,1562307616
"mafalda",1,6,NA,7883114,641282,1562308083
"mafalda",1,5,4,7883080,641267,1562308461
"mafalda",1,5,NA,7883027,641236,1562308870
"mafalda",1,5,NA,7883015,641213,1562309324
"mafalda",2,8,4,7882926,641257,1562309718
"mafalda",2,6,NA,7882864,641305,1562310139
"mafalda",1,3,2,7882846,641272,1562310603
"mafalda",1,7,NA,7882825,641265,1562311023
"mafalda",2,5,3,7882772,641218,1562311443
"mafalda",1,6,NA,7882736,641214,1562311863
"mafalda",2,4,NA,7882711,641134,1562312281
"mafalda",1,10,3,7882716,641187,1562312669
"mafalda",1,3,NA,7882655,641192,1562313123
"mafalda",1,NA,4,7883054,641769,1562383515
"mafalda",2,5,NA,7883153,641698,1562383984
"mafalda",1,NA,NA,7883254,641588,1562385218
"mafalda",1,10,NA,7883202,641613,1562385664
"mafalda",2,1,NA,7883287,641544,1562386084
"mafalda",2,4,5,7883360,641569,1562386472
"mafalda",2,7,NA,7883421,641535,1562386888
"mafalda",1,7,NA,7883442,641478,1562387322
"mafalda",1,4,3,7883450,641477,1562387758
"mafalda",1,8,NA,7883449,641473,1562388134
"mafalda",1,4,5,7883465,641440,1562388559
"mafalda",1,10,NA,7883447,641456,1562388982
"mafalda",1,4,2,7883443,641456,1562389444
"mafalda",2,5,5,7883359,641428,1562389827
"mafalda",1,NA,NA,7883329,641395,1562391507
"mafalda",1,2,2,7883336,641398,1562391915
"mafalda",1,3,NA,7883314,641430,1562392352
"mafalda",1,9,3,7883356,641427,1562392804
"mafalda",2,10,NA,7883299,641398,1562393179
"mafalda",2,7,NA,7883228,641434,1562393594
"mafalda",2,4,NA,7883095,641386,1562394064
"mafalda",1,6,NA,7883093,641386,1562394451
"mafalda",1,5,3,7883086,641384,1562394876
"mafalda",1,NA,2,7883095,641399,1562396128
"mafalda",2,2,NA,7883007,641387,1562396549
"mafalda",2,6,4,7882885,641399,1562396956
"mafalda",2,4,NA,7882809,641311,1562397387
"mafalda",2,6,NA,7882715,641257,1562397834
"mafalda",1,8,NA,7882702,641290,1562398264
"mafalda",2,NA,NA,7882768,640963,1562466156
"mafalda",2,NA,NA,7882902,640949,1562467415
"mafalda",2,4,3,7883005,641026,1562467851
"mafalda",1,NA,5,7883110,640994,1562469956
"mafalda",1,3,NA,7883133,641021,1562470365
"mafalda",2,8,5,7883205,640962,1562470775
"mafalda",1,NA,4,7883278,640981,1562472024
"mafalda",2,8,NA,7883273,640899,1562472466
"mafalda",1,4,4,7883290,640876,1562472886
"mafalda",1,3,NA,7883353,640907,1562473324
"mafalda",1,5,3,7883412,640941,1562473744
"mafalda",1,NA,3,7883503,641034,1562474997
"mafalda",2,5,NA,7883470,641099,1562475396
"mafalda",1,6,NA,7883456,641139,1562475809
"mafalda",2,3,NA,7883384,641107,1562476264
"mafalda",2,NA,NA,7883352,641384,1562477489
"mafalda",1,4,NA,7883326,641411,1562477911
"mafalda",1,2,3,7883322,641399,1562478326
"mafalda",2,7,NA,7883205,641378,1562478739
"mafalda",1,5,5,7883181,641364,1562479194
"mafalda",1,6,NA,7883159,641363,1562479616
"mafalda",2,NA,NA,7883082,641376,1562480849
"mafalda",1,9,4,7883086,641384,1562481290
"mafalda",1,7,NA,7883093,641384,1562481724
"mafalda",1,9,3,7883051,641342,1562482144
"mafalda",1,1,3,7883091,641363,1562482537
"mafalda",1,1,NA,7883067,641361,1562482974
"mafalda",1,4,2,7883044,641336,1562483398
"mafalda",2,7,NA,7882968,641325,1562483796
"mafalda",1,4,2,7882963,641318,1562484244
"mafalda",2,7,4,7882845,641333,1562484617
"mafalda",3,5,NA,7882699,641274,1562485068
"mafalda",3,NA,NA,7882700,641095,1562554683
"mafalda",3,9,5,7882566,641151,1562555104
"mafalda",4,7,NA,7882468,641340,1562555515
"mafalda",3,2,NA,7882433,641185,1562555911
"mafalda",1,NA,5,7882309,641139,1562557154
"mafalda",6,3,NA,7882066,640756,1562557623
"mafalda",1,NA,NA,7882200,641008,1562559724
"mafalda",1,NA,NA,7882233,640864,1562561821
"mafalda",1,5,2,7882249,640874,1562562244
"mafalda",2,6,5,7882354,640895,1562562625
"mafalda",2,6,NA,7882435,640910,1562563042
"mafalda",1,3,4,7882415,640965,1562563484
"mafalda",3,NA,6,7882529,641113,1562564724
"mafalda",2,6,NA,7882598,641245,1562565174
"mafalda",2,NA,NA,7883047,641033,1562644409
"mafalda",2,NA,5,7883098,640762,1562645658
"mafalda",2,5,NA,7883128,640616,1562646115
"mafalda",1,4,NA,7883186,640604,1562646510
"mafalda",1,NA,NA,7883383,640652,1562648604
"mafalda",1,3,5,7883349,640710,1562649034
"mafalda",1,4,NA,7883330,640713,1562649459
"mafalda",1,1,5,7883360,640698,1562649904
"mafalda",1,5,NA,7883417,640701,1562650324
"mafalda",1,8,NA,7883418,640673,1562650709
"mafalda",1,4,5,7883424,640666,1562651148
"mafalda",2,3,NA,7883526,640710,1562651553
"mafalda",2,2,5,7883446,640787,1562652001
"mafalda",1,6,NA,7883420,640840,1562652405
"mafalda",2,NA,NA,7883345,640982,1562653680
"mafalda",2,5,5,7883291,641032,1562654094
"mafalda",1,7,NA,7883290,641071,1562654478
"mafalda",3,3,NA,7883127,641114,1562654899
"mafalda",1,7,NA,7883122,641123,1562655364
"mafalda",1,5,NA,7883105,641150,1562655735
"mafalda",1,NA,3,7882985,641124,1562657044
"mafalda",2,5,NA,7882883,641071,1562657464
"mafalda",1,9,NA,7882883,641081,1562657884
"mafalda",2,NA,NA,7882873,641048,1562659973
"mafalda",7,10,NA,7882908,641090,1562660803
"mafalda",1,10,NA,7882887,641108,1562661219
"mafalda",2,5,5,7882764,641121,1562661639
"mafalda",3,7,NA,7882691,641242,1562662057
"mafalda",1,NA,1,7882578,641311,1562730844
"mafalda",2,NA,5,7882439,641463,1562732065
"mafalda",3,3,NA,7882306,641336,1562732487
"mafalda",2,5,NA,7882266,641239,1562732895
"mafalda",1,8,4,7882230,641255,1562733317
"mafalda",2,4,NA,7882142,641172,1562733780
"mafalda",2,7,5,7882054,641211,1562734161
"mafalda",1,8,NA,7882090,641260,1562734572
"mafalda",2,2,NA,7881996,641291,1562735000
"mafalda",2,5,NA,7881908,641276,1562735464
"mafalda",2,6,NA,7881815,641302,1562735839
"mafalda",2,4,6,7881704,641221,1562736263
"mafalda",2,4,NA,7881712,641099,1562736686
"mafalda",5,7,6,7881463,640867,1562737144
"mafalda",3,5,NA,7881415,640712,1562737563
"mafalda",2,6,NA,7881360,640638,1562737984
"mafalda",3,5,5,7881327,640461,1562738361
"mafalda",1,NA,NA,7881272,640205,1562739663
"mafalda",2,7,NA,7881209,640148,1562740048
"mafalda",4,6,6,7880999,640017,1562740492
"mafalda",1,NA,4,7880694,640084,1562814303
"mafalda",2,4,NA,7880747,640004,1562814722
"mafalda",2,NA,NA,7880870,639718,1562818084
"mafalda",1,3,5,7880931,639703,1562818504
"mafalda",1,8,NA,7880921,639665,1562818896
"mafalda",1,4,NA,7880952,639616,1562819297
"mafalda",4,6,4,7880975,639355,1562819727
"mafalda",1,NA,5,7881048,639522,1562822673
"mafalda",2,7,NA,7881028,639445,1562823083
"mafalda",1,7,NA,7880975,639405,1562823493
"mafalda",1,3,2,7880991,639371,1562823915
"mafalda",1,7,NA,7880978,639307,1562824343
"mafalda",1,9,4,7880943,639328,1562824752
"mafalda",1,5,NA,7880908,639342,1562825176
"mafalda",1,4,NA,7880895,639336,1562825599
"mafalda",1,5,NA,7880868,639293,1562826064
"mafalda",2,5,NA,7880851,639228,1562826443
"mafalda",1,6,4,7880809,639178,1562826902
"mafalda",1,9,NA,7880787,639214,1562827320
"mafalda",1,9,NA,7880805,639214,1562827700
"mafalda",1,4,3,7880814,639226,1562828117
"mafalda",1,7,NA,7880834,639222,1562828548
"mafalda",1,4,2,7880839,639229,1562828956
"mafalda",1,8,NA,7880857,639212,1562829376
"mafalda",1,8,NA,7880823,639183,1562829796
"mafalda",1,1,4,7880861,639208,1562830215
"mafalda",1,5,NA,7880878,639223,1562830638
"mafalda",2,3,5,7880825,639296,1562831058
"mafalda",1,7,NA,7880834,639339,1562831495
"mafalda",1,5,NA,7880815,639389,1562831908
"mafalda",1,7,2,7880832,639423,1562832315
"mafalda",1,4,NA,7880803,639461,1562832737
"mafalda",2,5,5,7880688,639528,1562833204
"mafalda",1,6,NA,7880665,639561,1562833605
"mafalda",2,6,NA,7880641,639649,1562833996
"mafalda",1,5,3,7880608,639703,1562834415
"mafalda",2,7,NA,7880622,639814,1562834837
"mafalda",2,6,5,7880672,639956,1562835304
"mafalda",3,6,NA,7880771,640063,1562835700
"mafalda",1,NA,NA,7880672,640310,1562904484
"mafalda",1,NA,5,7880415,640193,1562907844
"mafalda",1,6,5,7880385,640199,1562908252
"mafalda",1,6,NA,7880367,640213,1562908684
"mafalda",2,4,5,7880278,640177,1562909071
"mafalda",1,5,NA,7880214,640139,1562909518
"mafalda",2,6,NA,7880118,640142,1562909912
"mafalda",2,5,4,7880013,640139,1562910329
"mafalda",2,5,NA,7879929,640097,1562910770
"mafalda",1,NA,NA,7879929,639955,1562912884
"mafalda",2,7,5,7880009,639880,1562913274
"mafalda",2,7,NA,7879997,639803,1562913723
"mafalda",1,6,4,7879984,639757,1562914144
"mafalda",1,6,2,7879977,639751,1562914557
"mafalda",1,8,NA,7879972,639756,1562914977
"mafalda",1,2,3,7879971,639742,1562915373
"mafalda",1,5,NA,7879979,639677,1562915792
"mafalda",2,NA,NA,7880115,639517,1562917073
"mafalda",1,3,5,7880175,639522,1562917478
"mafalda",2,6,NA,7880268,639513,1562917924
"mafalda",1,9,NA,7880239,639493,1562918304
"mafalda",2,NA,5,7880268,639502,1562919580
"mafalda",1,4,NA,7880230,639547,1562920024
"mafalda",2,7,NA,7880251,639614,1562920440
"mafalda",1,3,NA,7880202,639629,1562920864
"mafalda",3,9,NA,7880314,639724,1562921241
"mafalda",1,4,4,7880317,639740,1562921704
"mafalda",1,7,NA,7880352,639771,1562922109
"mafalda",1,5,NA,7880353,639774,1562922525
"mafalda",1,6,1,7880380,639813,1562922942
"mafalda",3,5,NA,7880456,639990,1562923340
"mafalda",3,7,5,7880627,640015,1562923771
"mafalda",2,5,NA,7880739,640055,1562924224
"mafalda",5,NA,NA,7881286,639875,1562990835
"mafalda",2,NA,5,7881572,640018,1562992544
"mafalda",2,4,NA,7881662,640017,1562992948
"mafalda",2,4,5,7881735,640085,1562993360
"mafalda",2,8,NA,7881824,640016,1562993783
"mafalda",1,6,NA,7881845,639972,1562994200
"mafalda",1,5,NA,7881851,639965,1562994660
"mafalda",1,6,NA,7881854,639958,1562995053
"mafalda",1,NA,NA,7881836,639974,1562996337
"mafalda",1,NA,NA,7881850,639970,1562997975
"mafalda",1,1,NA,7881858,639942,1562998400
"mazeboti",3,5,NA,7877291,634139,1561329124
"mazeboti",1,4,NA,7877290,634170,1561329506
"mazeboti",1,7,NA,7877296,634173,1561329963
"mazeboti",1,8,NA,7877323,634112,1561330383
"mazeboti",2,2,4,7877380,634219,1561330766
"mazeboti",2,3,NA,7877323,634264,1561331179
"mazeboti",2,NA,NA,7877591,634441,1561332483
"mazeboti",2,6,2,7877627,634508,1561332903
"mazeboti",1,3,NA,7877593,634531,1561333320
"mazeboti",2,8,5,7877640,634632,1561333743
"mazeboti",2,3,NA,7877557,634691,1561334163
"mazeboti",2,NA,NA,7877728,634667,1561500212
"mazeboti",1,NA,1,7877771,634567,1561502736
"mazeboti",1,5,NA,7877806,634592,1561503165
"mazeboti",5,2,4,7877462,634678,1561503603
"mazeboti",2,NA,6,7877904,634714,1561504828
"mazeboti",1,NA,NA,7877929,634773,1561506124
"mazeboti",1,5,NA,7877930,634779,1561506516
"mazeboti",1,NA,1,7877737,634865,1561508644
"mazeboti",1,1,1,7877740,634871,1561509041
"mazeboti",1,NA,6,7877663,634801,1561589136
"mazeboti",1,2,NA,7877674,634811,1561589551
"mazeboti",2,NA,4,7877798,634711,1561590844
"mazeboti",2,5,5,7877891,634739,1561591221
"mazeboti",1,5,NA,7877912,634751,1561591632
"mazeboti",1,NA,NA,7877656,634719,1561595884
"mazeboti",2,6,2,7877578,634701,1561596279
"mazeboti",1,NA,2,7877630,634891,1561679739
"mazeboti",1,8,NA,7877679,634908,1561680169
"mazeboti",1,5,1,7877712,634920,1561680578
"mazeboti",1,6,NA,7877728,634917,1561681024
"mazeboti",1,NA,1,7877703,634914,1561682662
"mazeboti",2,9,NA,7877705,635059,1561683116
"mazeboti",2,NA,4,7877655,634778,1561759442
"mazeboti",1,NA,1,7877968,635000,1561761544
"mazeboti",1,NA,NA,7878062,634958,1561764064
"mazeboti",1,8,NA,7878093,634951,1561764453
"mazeboti",1,2,NA,7878091,634955,1561764886
"mazeboti",1,10,NA,7878110,634931,1561765275
