"id","GPS.Fix.Time","GPS.UTM.Northing","GPS.UTM.Easting"
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.09.01 08:26:19",7883730,639220
"mazeboti","2019.12.17 00:02:17",7880098,633397
"mazeboti","2019.12.17 00:09:18",7880097,633587
"mazeboti","2019.12.17 00:16:17",7880226,633795
"mazeboti","2019.12.17 00:23:07",7880211,633830
"mazeboti","2019.12.17 00:30:18",7880188,633852
"mazeboti","2019.12.17 00:37:14",7880223,633829
"mazeboti","2019.12.17 00:44:10",7880185,633931
"mazeboti","2019.12.17 00:51:29",7880020,634087
"mazeboti","2019.12.17 00:58:14",7880089,634246
"mazeboti","2019.12.17 01:05:17",7880170,634395
"mazeboti","2019.12.17 01:12:18",7880146,634433
"mazeboti","2019.12.17 01:19:09",7880048,634365
"mazeboti","2019.12.17 01:26:13",7879987,634399
"mazeboti","2019.12.17 01:33:14",7879758,634539
"mazeboti","2019.12.17 01:40:09",7879692,634778
"mazeboti","2019.12.17 01:47:18",7879661,634924
"mazeboti","2019.12.17 01:54:09",7879659,635013
"mazeboti","2019.12.17 02:01:09",7879530,635078
"mazeboti","2019.12.17 02:08:09",7879456,635120
"mazeboti","2019.12.17 02:15:28",7879404,635093
"mazeboti","2019.12.17 02:22:08",7879397,635079
"mazeboti","2019.12.17 02:29:12",7879374,635074
"mazeboti","2019.12.17 02:36:12",7879428,635045
"mazeboti","2019.12.17 02:43:12",7879433,635049
"mazeboti","2019.12.17 02:50:09",7879430,635051
"mazeboti","2019.12.17 02:57:06",7879454,635024
"mazeboti","2019.12.17 03:04:10",7879444,635039
"mazeboti","2019.12.17 03:11:11",7879406,634975
"mazeboti","2019.12.17 03:18:12",7879367,634906
"mazeboti","2019.12.17 03:25:20",7879366,634844
"mazeboti","2019.12.17 03:32:13",7879296,634808
"mazeboti","2019.12.17 03:39:13",7879232,634790
"mazeboti","2019.12.17 03:46:16",7879243,635036
"mazeboti","2019.12.17 03:53:13",7879232,634803
"mazeboti","2019.12.17 04:00:17",7879236,634798
"mazeboti","2019.12.17 04:07:15",7879258,634834
"mazeboti","2019.12.17 04:14:13",7879301,634917
"mazeboti","2019.12.17 04:21:15",7879349,634996
"mazeboti","2019.12.17 04:28:12",7879450,635055
"mazeboti","2019.12.17 04:35:13",7879430,634975
"mazeboti","2019.12.17 04:42:17",7879452,635037
"mazeboti","2019.12.17 04:49:13",7879455,635218
"mazeboti","2019.12.17 04:56:17",7879394,635226
"mazeboti","2019.12.17 05:03:16",7879238,635317
"mazeboti","2019.12.18 22:45:16",7879042,635317
"mazeboti","2019.12.18 22:52:14",7878996,635302
"mazeboti","2019.12.18 22:59:23",7878967,635293
"mazeboti","2019.12.18 23:06:06",7878888,635345
"mazeboti","2019.12.18 23:13:08",7878909,635416
"mazeboti","2019.12.18 23:20:12",7878912,635462
"mazeboti","2019.12.18 23:27:08",7878907,635456
"mazeboti","2019.12.18 23:34:11",7878880,635494
"mazeboti","2019.12.18 23:41:35",7878830,635504
"mazeboti","2019.12.18 23:48:18",7878823,635497
"mazeboti","2019.12.18 23:55:24",7878803,635590
"mazeboti","2019.12.19 00:02:28",7878816,635492
"mazeboti","2019.12.19 00:09:28",7878794,635488
"mazeboti","2019.12.19 00:16:39",7878806,635508
"mazeboti","2019.12.19 00:23:12",7878795,635417
"mazeboti","2019.12.19 00:30:08",7878787,635515
"mazeboti","2019.12.19 00:37:08",7878890,635655
"mazeboti","2019.12.19 00:44:16",7878842,635682
"mazeboti","2019.12.19 00:58:14",7878928,635728
"mazeboti","2019.12.19 01:05:09",7878951,635779
"mazeboti","2019.12.19 01:12:12",7879073,635680
"mazeboti","2019.12.19 01:19:32",7879186,635606
"mazeboti","2019.12.19 01:26:11",7879262,635679
"mazeboti","2019.12.19 01:33:29",7879097,635557
"mazeboti","2019.12.19 01:40:06",7878829,635417
"mazeboti","2019.12.19 02:15:18",7879190,635614
"mazeboti","2019.12.19 02:22:07",7879228,635475
"mazeboti","2019.12.19 02:29:11",7879182,635439
"mazeboti","2019.12.19 02:36:13",7879190,635395
"mazeboti","2019.12.19 02:43:38",7881016,635070
"mazeboti","2019.12.19 02:50:30",7879185,635403
"mazeboti","2019.12.19 02:57:20",7879178,635381
"mazeboti","2019.12.19 03:04:14",7879169,635355
"mazeboti","2019.12.19 03:11:17",7879153,635360
"mazeboti","2019.12.19 03:18:11",7879144,635337
"mazeboti","2019.12.19 07:09:44",7879077,635329
"mazeboti","2019.12.19 07:16:11",7879013,635383
"mazeboti","2019.12.19 07:23:14",7878695,635465
"mazeboti","2019.12.19 07:30:39",7878643,635442
"mazeboti","2019.12.19 07:37:30",7878510,635457
"mazeboti","2019.12.19 07:44:29",7878302,635413
"mazeboti","2019.12.19 22:52:11",7878243,635404
"mazeboti","2019.12.19 22:59:14",7878248,635328
"mazeboti","2019.12.19 23:13:11",7878233,635226
"mazeboti","2019.12.19 23:20:13",7878070,635101
"mazeboti","2019.12.19 23:27:40",7878047,635050
"mazeboti","2019.12.19 23:41:07",7877995,634995
"mazeboti","2019.12.19 23:55:24",7877968,634971
"mazeboti","2019.12.20 00:09:09",7877744,634906
"mazeboti","2019.12.20 00:44:13",7877702,634979
"mazeboti","2019.12.20 00:51:08",7877659,634992
"mazeboti","2019.12.20 00:58:08",7877696,635005
"mazeboti","2019.12.20 01:05:12",7877669,634924
"mazeboti","2019.12.20 01:12:11",7877640,634833
"mazeboti","2019.12.20 01:19:58",7877584,634890
"mazeboti","2019.12.20 01:26:12",7877600,634771
"mazeboti","2019.12.20 01:33:11",7877544,634640
"mazeboti","2019.12.20 01:40:23",7877552,634548
"mazeboti","2019.12.20 01:47:13",7877530,634527
"mazeboti","2019.12.20 01:54:07",7877534,634494
"mazeboti","2019.12.20 02:01:09",7877550,634454
"mazeboti","2019.12.20 02:08:15",7877557,634361
"mazeboti","2019.12.20 02:15:10",7877536,634235
"mazeboti","2019.12.20 02:22:29",7877540,634207
"mazeboti","2019.12.20 02:29:10",7877570,634171
"mazeboti","2019.12.20 02:36:13",7877585,634098
"mazeboti","2019.12.20 02:43:21",7877562,634050
"mazeboti","2019.12.20 02:50:24",7877484,634067
"mazeboti","2019.12.20 02:57:10",7877492,634236
"mazeboti","2019.12.20 03:04:15",7877547,634217
"mazeboti","2019.12.20 03:12:03",7877573,634251
"mazeboti","2019.12.20 22:38:35",7877602,634192
"mazeboti","2019.12.20 22:45:14",7877615,634182
"mazeboti","2019.12.20 22:59:40",7877629,634160
"mazeboti","2019.12.20 23:06:19",7877586,634062
"mazeboti","2019.12.20 23:13:18",7877535,634045
"mazeboti","2019.12.20 23:20:09",7877488,634018
"mazeboti","2019.12.20 23:27:26",7877494,634035
"mazeboti","2019.12.20 23:34:09",7877489,634042
"mazeboti","2019.12.20 23:41:24",7877439,633918
"mazeboti","2019.12.20 23:48:06",7877319,633974
"mazeboti","2019.12.20 23:55:09",7877301,633956
"mazeboti","2019.12.21 00:02:09",7877295,633951
"mazeboti","2019.12.21 00:09:09",7877266,633933
"mazeboti","2019.12.21 00:16:11",7877262,633940
"mazeboti","2019.12.21 00:23:13",7877292,633953
"mazeboti","2019.12.21 00:30:09",7877250,633954
"mazeboti","2019.12.21 00:44:15",7877245,633974
"mazeboti","2019.12.21 00:51:09",7877202,633917
"mazeboti","2019.12.21 00:58:24",7877137,633933
"mazeboti","2019.12.21 01:05:09",7877142,633945
"mazeboti","2019.12.21 01:12:14",7877310,634116
"mazeboti","2019.12.21 01:20:04",7877320,634149
"mazeboti","2019.12.21 01:26:09",7877320,634201
"mazeboti","2019.12.21 01:33:15",7877514,634381
"mazeboti","2019.12.21 01:40:15",7877678,634451
"mazeboti","2019.12.21 01:47:11",7877656,634417
"mazeboti","2019.12.21 01:54:09",7877740,634475
"mazeboti","2019.12.21 02:01:10",7877929,634472
"mazeboti","2019.12.21 02:08:09",7878085,634577
"mazeboti","2019.12.21 02:15:22",7878123,634786
"mazeboti","2019.12.21 02:22:07",7878157,634902
"mazeboti","2019.12.21 02:29:12",7878286,634906
"mazeboti","2019.12.21 02:36:10",7878232,634991
"mazeboti","2019.12.21 02:43:11",7878173,635062
"mazeboti","2019.12.21 02:50:35",7878207,635263
"mazeboti","2019.12.21 02:57:09",7878226,635398
"mazeboti","2019.12.21 23:27:09",7878214,635567
"mazeboti","2019.12.21 23:34:07",7878253,635664
"mazeboti","2019.12.21 23:48:12",7878254,635674
"mazeboti","2019.12.21 23:55:15",7878254,635731
"mazeboti","2019.12.22 00:02:09",7878270,635723
"mazeboti","2019.12.22 00:09:12",7878320,635746
"mazeboti","2019.12.22 00:16:25",7878434,635811
"mazeboti","2019.12.22 00:23:08",7878426,635810
"mazeboti","2019.12.22 00:30:15",7877896,635494
"mazeboti","2019.12.22 00:37:17",7878427,635798
"mazeboti","2019.12.22 00:44:28",7878425,635782
"mazeboti","2019.12.22 00:51:21",7878455,635816
"mazeboti","2019.12.22 01:05:14",7878536,635817
"mazeboti","2019.12.22 01:12:34",7878489,635781
"mazeboti","2019.12.22 01:19:12",7878526,635795
"mazeboti","2019.12.22 01:26:24",7878523,635822
"mazeboti","2019.12.22 01:33:08",7878519,635786
"mazeboti","2019.12.22 01:40:15",7878508,635789
"mazeboti","2019.12.22 01:47:14",7878521,635812
"mazeboti","2019.12.22 02:01:11",7878535,635814
"mazeboti","2019.12.22 02:08:35",7878510,635789
"mazeboti","2019.12.22 02:15:37",7878704,635777
"mazeboti","2019.12.22 02:22:18",7878555,635822
"mazeboti","2019.12.22 02:29:14",7878538,635815
"mazeboti","2019.12.22 02:36:13",7878529,635813
"mazeboti","2019.12.22 02:43:36",7878521,635800
"mazeboti","2019.12.22 02:50:36",7878536,635812
"mazeboti","2019.12.22 02:57:52",7878418,635772
"mazeboti","2019.12.22 03:11:10",7878460,635674
"mazeboti","2019.12.22 03:18:13",7878312,635517
"mazeboti","2019.12.24 00:16:12",7878306,635446
"mazeboti","2019.12.24 00:23:22",7878377,635540
"mazeboti","2019.12.24 00:30:11",7878569,635592
"mazeboti","2019.12.24 00:37:49",7878530,635741
"mazeboti","2019.12.24 00:44:12",7878591,635831
"mazeboti","2019.12.24 00:51:15",7878665,635790
"mazeboti","2019.12.24 00:58:44",7878498,635802
"mazeboti","2019.12.24 01:05:14",7878619,635827
"mazeboti","2019.12.24 01:12:19",7878488,635669
"mazeboti","2019.12.24 01:19:21",7878608,635827
"mazeboti","2019.12.24 01:26:25",7878640,635817
"mazeboti","2019.12.24 01:33:34",7878613,635822
"mazeboti","2019.12.24 01:40:24",7878610,635814
"mazeboti","2019.12.24 01:47:09",7878501,635781
"mazeboti","2019.12.24 01:54:11",7878469,635729
"mazeboti","2019.12.24 02:01:08",7878480,635740
"mazeboti","2019.12.24 02:08:17",7878365,635614
"mazeboti","2019.12.24 02:15:08",7878315,635557
"mazeboti","2019.12.24 02:22:25",7878324,635549
"mazeboti","2019.12.24 02:29:12",7878263,635470
"mazeboti","2019.12.24 02:43:14",7878208,635397
"mazeboti","2019.12.24 06:48:26",7878301,635389
"mazeboti","2019.12.24 23:13:16",7878504,635435
"mazeboti","2019.12.24 23:20:09",7878615,635407
"mazeboti","2019.12.24 23:27:15",7878661,635419
"mazeboti","2019.12.24 23:34:06",7878794,635480
"mazeboti","2019.12.24 23:41:16",7878835,635510
"mazeboti","2019.12.24 23:48:14",7878923,635511
"mazeboti","2019.12.24 23:55:09",7879032,635446
"mazeboti","2019.12.25 00:02:11",7879147,635536
"mazeboti","2019.12.25 01:26:13",7879165,635621
"mazeboti","2019.12.25 01:33:14",7879109,635639
"mazeboti","2019.12.25 01:40:20",7879114,635641
"mazeboti","2019.12.25 01:47:12",7879097,635633
"mazeboti","2019.12.25 01:54:15",7879114,635642
"mazeboti","2019.12.25 02:01:14",7879128,635641
"mazeboti","2019.12.25 02:08:14",7879133,635666
"mazeboti","2019.12.25 02:15:35",7879596,634640
"mazeboti","2019.12.25 05:45:22",7879119,635672
"mazeboti","2019.12.25 05:52:10",7878979,635754
"mazeboti","2019.12.25 05:59:18",7878825,635829
"mazeboti","2019.12.25 06:13:20",7878805,635877
"mazeboti","2019.12.25 06:20:31",7878805,635855
"mazeboti","2019.12.25 06:27:30",7878805,635864
"mazeboti","2019.12.25 06:34:40",7878761,635918
"mazeboti","2019.12.25 06:48:15",7878822,635967
"mazeboti","2019.12.25 06:55:16",7878884,636031
"mazeboti","2019.12.25 07:02:13",7878879,636193
"mazeboti","2019.12.25 07:09:24",7878867,636291
"mazeboti","2019.12.25 07:16:26",7878824,636372
"mazeboti","2019.12.25 08:40:31",7878699,636294
"mazeboti","2019.12.25 08:47:21",7878725,636318
"mazeboti","2019.12.26 22:59:42",7878510,636357
"mazeboti","2019.12.26 23:06:35",7878666,636252
"mazeboti","2019.12.26 23:13:26",7878724,636196
"mazeboti","2019.12.26 23:20:31",7878646,636184
"mazeboti","2019.12.26 23:27:52",7878632,636145
"mazeboti","2019.12.26 23:34:27",7878593,636163
"mazeboti","2019.12.26 23:41:48",7878617,636154
"mazeboti","2019.12.26 23:48:20",7878539,636223
"mazeboti","2019.12.26 23:55:53",7878549,636213
"mazeboti","2019.12.27 00:02:24",7878502,636222
"mazeboti","2019.12.27 00:09:12",7878503,636252
"mazeboti","2019.12.27 00:16:12",7878516,636314
"mazeboti","2019.12.27 00:23:09",7878496,636263
"mazeboti","2019.12.27 00:37:16",7878506,636314
"mazeboti","2019.12.27 00:44:05",7878530,636329
"mazeboti","2019.12.27 00:51:11",7878449,636258
"mazeboti","2019.12.27 00:58:11",7878485,636302
"mazeboti","2019.12.27 01:05:07",7878612,636378
"mazeboti","2019.12.27 01:12:11",7878573,636377
"mazeboti","2019.12.27 01:19:31",7878607,636377
"mazeboti","2019.12.27 01:27:03",7878647,636434
"mazeboti","2019.12.27 01:33:16",7878632,636385
"mazeboti","2019.12.27 01:40:15",7878639,636332
"mazeboti","2019.12.27 06:41:41",7878725,636243
"mazeboti","2019.12.27 06:55:23",7878823,636252
"mazeboti","2019.12.27 07:02:14",7878994,636052
"mazeboti","2019.12.27 07:09:09",7879314,635949
"mazeboti","2019.12.27 07:16:32",7879485,635872
"mazeboti","2019.12.27 07:23:17",7879452,635820
"mazeboti","2019.12.27 07:30:18",7879527,635842
"mazeboti","2019.12.27 07:37:17",7879575,635758
"mazeboti","2019.12.27 07:44:45",7879672,635641
"mazeboti","2019.12.27 07:51:36",7879688,635550
"mazeboti","2019.12.27 07:58:21",7879687,635506
"mazeboti","2019.12.27 08:05:12",7879699,635207
"mazeboti","2019.12.27 23:13:13",7879691,635152
"mazeboti","2019.12.27 23:20:38",7879677,635161
"mazeboti","2019.12.27 23:27:11",7879650,635188
"mazeboti","2019.12.27 23:34:15",7879663,635195
"mazeboti","2019.12.27 23:41:09",7879654,635180
"mazeboti","2019.12.27 23:48:10",7879600,635193
"mazeboti","2019.12.27 23:55:13",7879542,635129
"mazeboti","2019.12.28 00:02:13",7879485,634992
"mazeboti","2019.12.28 00:09:09",7879518,635116
"mazeboti","2019.12.28 00:16:06",7879427,635030
"mazeboti","2019.12.28 00:23:12",7879421,635055
"mazeboti","2019.12.28 00:30:32",7879422,635023
"mazeboti","2019.12.28 00:37:15",7879381,634974
"mazeboti","2019.12.28 00:44:51",7879423,635022
"mazeboti","2019.12.28 00:51:07",7879449,635006
"mazeboti","2019.12.28 00:58:11",7879446,634995
"mazeboti","2019.12.28 01:05:07",7879430,634938
"mazeboti","2019.12.28 01:12:15",7879394,634873
"mazeboti","2019.12.28 01:19:21",7879315,634914
"mazeboti","2019.12.28 01:33:30",7879508,634907
"mazeboti","2019.12.28 01:54:19",7879352,634898
"mazeboti","2019.12.28 02:01:08",7879310,634940
"mazeboti","2019.12.28 02:08:19",7879260,634986
"mazeboti","2019.12.28 02:15:06",7879345,635045
"mazeboti","2019.12.28 02:22:13",7879402,635081
"mazeboti","2019.12.28 02:29:16",7879433,635056
"mazeboti","2019.12.28 02:36:11",7879471,635022
"mazeboti","2019.12.28 02:43:09",7879516,635043
"mazeboti","2019.12.28 02:50:21",7879599,635076
"mazeboti","2019.12.28 02:57:21",7879677,635029
"mazeboti","2019.12.28 03:04:15",7879714,634931
"mazeboti","2019.12.28 03:11:12",7879667,635084
"mazeboti","2019.12.28 03:18:15",7879750,635147
"mazeboti","2019.12.28 03:25:19",7879765,635170
"mazeboti","2019.12.28 03:32:20",7879743,635151
"mazeboti","2019.12.28 03:39:28",7879728,635147
"mazeboti","2019.12.28 03:46:09",7879728,635161
"mazeboti","2019.12.28 03:53:15",7879704,635149
"mazeboti","2019.12.28 23:13:07",7879720,635227
"mazeboti","2019.12.28 23:20:13",7879755,635254
"mazeboti","2019.12.28 23:34:09",7879732,635268
"mazeboti","2019.12.28 23:41:10",7879696,635257
"mazeboti","2019.12.28 23:48:21",7879637,635241
"mazeboti","2019.12.28 23:55:11",7879652,635226
"mazeboti","2019.12.29 00:02:18",7879937,635422
"mazeboti","2019.12.29 00:09:11",7879618,635247
"mazeboti","2019.12.29 00:16:11",7879634,635313
"mazeboti","2019.12.29 00:23:50",7879622,635276
"mazeboti","2019.12.29 00:30:08",7879697,635400
"mazeboti","2019.12.29 00:37:20",7879622,635310
"mazeboti","2019.12.29 00:44:11",7879621,635320
"mazeboti","2019.12.29 00:51:16",7879539,635452
"mazeboti","2019.12.29 00:58:11",7879477,635480
"mazeboti","2019.12.29 01:05:13",7879659,635374
"mazeboti","2019.12.29 23:06:19",7879710,635188
"mazeboti","2019.12.29 23:13:14",7879718,635168
"mazeboti","2019.12.29 23:20:13",7879677,635088
"mazeboti","2019.12.29 23:27:20",7879596,635098
"mazeboti","2019.12.29 23:34:25",7879630,635107
"mazeboti","2019.12.29 23:41:18",7879592,635082
"mazeboti","2019.12.30 04:35:15",7879542,635124
"mazeboti","2019.12.30 04:56:22",7879548,635096
"mazeboti","2019.12.30 05:03:11",7879509,635097
"mazeboti","2019.12.30 05:10:24",7879447,635033
"mazeboti","2019.12.30 05:17:18",7879495,634956
"mazeboti","2019.12.30 05:24:09",7879506,634952
"mazeboti","2019.12.30 05:31:22",7879689,634884
"mazeboti","2019.12.30 05:38:43",7879693,634897
"mazeboti","2019.12.30 05:45:18",7879679,634904
"mazeboti","2019.12.30 06:06:12",7879755,634936
"mazeboti","2019.12.31 00:58:12",7879684,634870
"mazeboti","2019.12.31 01:05:16",7879607,634892
"mazeboti","2019.12.31 01:12:16",7879641,634889
"mazeboti","2019.12.31 01:19:33",7879547,634806
"mazeboti","2019.12.31 01:26:06",7879507,634949
"mazeboti","2019.12.31 01:33:09",7879450,634990
"mazeboti","2019.12.31 01:40:14",7879437,634992
"mazeboti","2019.12.31 01:47:12",7879443,634994
"mazeboti","2019.12.31 01:54:10",7879438,635036
"mazeboti","2019.12.31 02:01:20",7879424,635047
"mazeboti","2019.12.31 02:08:20",7879432,635042
"mazeboti","2019.12.31 02:15:14",7879438,635048
"mazeboti","2019.12.31 02:22:15",7879408,635035
"mazeboti","2019.12.31 02:29:16",7879389,635049
"mazeboti","2019.12.31 02:36:25",7879419,635091
"mazeboti","2019.12.31 02:43:17",7879426,635094
"mazeboti","2019.12.31 02:50:09",7879427,635102
"mazeboti","2019.12.31 02:57:13",7879421,635083
"mazeboti","2019.12.31 03:04:14",7879450,635061
"mazeboti","2019.12.31 03:11:09",7879449,635008
"mazeboti","2019.12.31 03:18:20",7879353,634949
"mazeboti","2019.12.31 03:25:32",7879387,635078
"mazeboti","2019.12.31 03:32:09",7879265,634932
"mazeboti","2019.12.31 03:39:25",7879358,634892
"mazeboti","2019.12.31 03:46:13",7879414,634895
"mazeboti","2019.12.31 03:53:13",7879461,635004
"mazeboti","2019.12.31 04:00:13",7879438,635027
"mazeboti","2019.12.31 04:07:13",7879461,635107
"mazeboti","2019.12.31 04:14:16",7879483,635136
"mazeboti","2019.12.31 04:21:20",7879667,635229
"mazeboti","2019.12.31 07:51:23",7879666,635217
"mazeboti","2019.12.31 23:55:16",7879621,635133
"mazeboti","2020.01.01 00:09:25",7879606,634922
"mazeboti","2020.01.01 00:16:11",7879637,634895
"mazeboti","2020.01.01 00:23:16",7879651,634898
"mazeboti","2020.01.01 00:30:20",7879649,634909
"mazeboti","2020.01.01 00:37:13",7879700,634928
"mazeboti","2020.01.01 00:44:13",7879608,634887
"mazeboti","2020.01.01 00:51:10",7879539,634932
"mazeboti","2020.01.01 00:58:09",7879430,635019
"mazeboti","2020.01.01 01:05:09",7879381,635046
"mazeboti","2020.01.01 01:12:07",7879250,634993
"mazeboti","2020.01.01 01:19:09",7879055,635011
"mazeboti","2020.01.01 01:26:17",7879008,634992
"mazeboti","2020.01.01 01:33:20",7878992,634890
"mazeboti","2020.01.01 01:47:11",7878780,634839
"mazeboti","2020.01.01 01:54:17",7878590,634878
"mazeboti","2020.01.01 02:01:14",7878560,634897
"mazeboti","2020.01.01 02:08:11",7878409,634934
"mazeboti","2020.01.01 02:15:19",7878369,634893
"mazeboti","2020.01.01 02:22:13",7878244,634880
"mazeboti","2020.01.01 02:37:03",7878321,634854
"mazeboti","2020.01.01 03:04:14",7878248,634867
