"id","sl2","ta2","act.count","northing","easting","date","act.cat","sl.cat","ta.cat","z.map","z.post.thresh","z.post.max"
"mazeboti",25.0496708212647,-1.55429724171037,NA,7878102,634521,2020-01-02 00:56:16,NA,3,3,"Transit","Unclassified","Exploratory"
"mazeboti",6.61940864700786,-0.177242848097625,NA,7878131,634486,2020-01-02 01:03:08,NA,1,5,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",15.7501066646682,1.8190674340061,186,7878030,634438,2020-01-02 01:10:14,4,2,8,"Exploratory","Exploratory","Exploratory"
"mazeboti",14.0767922657067,3.13052365379648,NA,7878120,634482,2020-01-02 01:17:21,NA,2,10,"Slow-Turn","Unclassified","Slow-Turn"
"mazeboti",3.84477051915847,NA,21,7878031,634508,2020-01-02 19:20:11,1,1,NA,"Slow-Turn","Unclassified","Slow-Unif"
"mazeboti",2.39850512196146,NA,NA,7878018,634325,2020-01-02 19:41:26,NA,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"mazeboti",4.82927945915583,NA,NA,7878094,634365,2020-01-02 20:02:12,NA,1,NA,"Slow-Turn","Unclassified","Slow-Unif"
"mazeboti",24.2719707687736,-0.292561766403848,271,7878261,634394,2020-01-02 20:09:11,6,3,5,"Transit","Transit","Transit"
"mazeboti",21.2551507191746,-0.0730405653031192,NA,7878405,634430,2020-01-02 20:16:10,NA,3,5,"Transit","Unclassified","Transit"
"mazeboti",11.7141212838176,-2.99386718871449,NA,7878323,634422,2020-01-02 20:23:12,NA,2,1,"Exploratory","Unclassified","Slow-Turn"
"mazeboti",13.6180667667697,2.93484491250121,NA,7878425,634454,2020-01-02 20:31:03,NA,2,10,"Exploratory","Unclassified","Slow-Turn"
"mazeboti",0.620874246895505,2.66019542953249,NA,7878422,634451,2020-01-02 20:37:53,NA,1,10,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",1.55508281080991,2.77441881977157,108,7878426,634460,2020-01-02 20:44:13,3,1,10,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",2.13333333333333,-1.98902065637413,NA,7878410,634460,2020-01-02 20:51:43,NA,1,2,"Slow-Unif","Unclassified","Slow-Unif"
"mazeboti",0.200124560713174,2.35619449019234,NA,7878411,634461,2020-01-02 20:58:47,NA,1,9,"Slow-Unif","Unclassified","Slow-Unif"
"mazeboti",5.59303470620885,-1.45136740077656,136,7878389,634489,2020-01-02 21:05:09,3,1,3,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",23.1866454663385,0.268341245856981,NA,7878326,634639,2020-01-02 21:12:10,NA,3,6,"Transit","Unclassified","Transit"
"mazeboti",7.70671075586163,0.286970770348234,184,7878320,634693,2020-01-02 21:19:13,4,1,6,"Slow-Turn","Unclassified","Slow-Unif"
"mazeboti",17.8111861085027,-0.262330500626165,NA,7878275,634808,2020-01-02 21:26:09,NA,2,5,"Exploratory","Exploratory","Exploratory"
"mazeboti",7.05662230584484,0,NA,7878257,634854,2020-01-02 21:33:09,NA,1,5,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",1.28142242520812,0.262330500626165,97,7878256,634863,2020-01-02 21:40:13,2,1,6,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",9.37430269515596,0.248243957644246,NA,7878265,634928,2020-01-02 21:47:13,NA,1,6,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",23.8779568678089,-1.4897141173913,245,7878103,634964,2020-01-02 21:54:10,5,3,3,"Exploratory","Exploratory","Exploratory"
"mazeboti",2.5692764433235,1.40762588616667,NA,7878104,634982,2020-01-02 22:01:11,NA,1,8,"Exploratory","Slow-Unif","Slow-Unif"
"mazeboti",2.27501989940171,-2.23183949564558,NA,7878091,634973,2020-01-02 22:08:08,NA,1,2,"Slow-Unif","Unclassified","Slow-Unif"
"mazeboti",5.48573016736632,1.33645137076169,99,7878062,634999,2020-01-02 22:15:14,2,1,8,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",10.8443373065634,0.016773503773867,NA,7878007,635050,2020-01-02 22:22:09,NA,2,6,"Exploratory","Exploratory","Exploratory"
"mazeboti",10.0397118564288,-2.43067935272274,21,7878015,634979,2020-01-02 22:29:16,1,2,2,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",5.56247643169298,2.54233634284754,NA,7877990,635008,2020-01-02 22:36:09,NA,1,10,"Exploratory","Slow-Turn","Slow-Turn"
"mazeboti",9.16467520281546,3.08938932277365,NA,7878035,634961,2020-01-02 22:43:15,NA,1,10,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",8.59337245664166,1.44357131142801,171,7877997,634914,2020-01-02 22:50:17,4,1,8,"Exploratory","Slow-Unif","Slow-Unif"
"mazeboti",17.7438556422501,-0.801260855443121,NA,7878012,634791,2020-01-02 22:57:16,NA,2,4,"Exploratory","Exploratory","Exploratory"
"mazeboti",2.30905256682265,-0.620595267435154,130,7878023,634779,2020-01-02 23:04:19,3,1,5,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",13.2386248202061,2.18163194631827,NA,7877932,634767,2020-01-02 23:11:15,NA,2,9,"Exploratory","Exploratory","Exploratory"
"mazeboti",16.1950662917729,-0.304983879270501,NA,7877829,634719,2020-01-02 23:18:16,NA,2,5,"Exploratory","Exploratory","Exploratory"
"mazeboti",12.3986239655494,0.081389875742107,182,7877748,634689,2020-01-02 23:25:14,4,2,6,"Exploratory","Exploratory","Exploratory"
"mazeboti",4.07141831183214,-2.57579366835611,NA,7877776,634683,2020-01-02 23:32:16,NA,1,1,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",12.5413063292441,1.7159226489683,47,7877744,634597,2020-01-02 23:39:35,1,2,8,"Slow-Turn","Unclassified","Slow-Unif"
"mazeboti",7.15237011633943,0.562707557093169,NA,7877706,634568,2020-01-02 23:46:16,NA,1,6,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",6.95172860605511,0.817017791720204,NA,7877658,634576,2020-01-02 23:53:16,NA,1,7,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",9.73564487818899,-0.41363609807203,51,7877591,634559,2020-01-03 00:00:22,2,1,5,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",12.8461491459772,3.08780757566708,NA,7877684,634588,2020-01-03 00:07:57,NA,2,10,"Exploratory","Unclassified","Slow-Turn"
"mazeboti",11.9529745251966,2.95627002624689,56,7877618,634553,2020-01-03 00:14:12,2,2,10,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",6.83627777943166,0.94189721261633,NA,7877575,634574,2020-01-03 00:21:12,NA,1,7,"Exploratory","Slow-Unif","Slow-Unif"
"mazeboti",4.29116679630693,-1.57637506947749,NA,7877562,634547,2020-01-03 00:28:11,NA,1,3,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",2.13776722090261,-1.37601856201233,137,7877574,634538,2020-01-03 00:35:12,3,1,3,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",18.1199596296401,-0.108303493173477,NA,7877687,634471,2020-01-03 00:42:27,NA,2,5,"Exploratory","Exploratory","Exploratory"
"mazeboti",18.57835637089,0.0958817718515217,266,7877791,634395,2020-01-03 00:49:23,6,2,6,"Exploratory","Exploratory","Exploratory"
"mazeboti",16.5988245206743,-1.28677501371287,NA,7877882,634465,2020-01-03 00:56:18,NA,2,3,"Exploratory","Exploratory","Exploratory"
"mazeboti",12.6377800647105,-0.0746401417822419,NA,7877949,634525,2020-01-03 01:03:25,NA,2,5,"Exploratory","Exploratory","Exploratory"
"mazeboti",8.5560107898236,1.07335970844448,81,7878005,634505,2020-01-03 01:10:22,2,1,7,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",2.36421869581515,0.0374824366916615,NA,7878020,634499,2020-01-03 01:17:12,NA,1,6,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",13.3640623003711,NA,NA,7877831,634620,2020-01-03 20:02:30,NA,2,NA,"Exploratory","Exploratory","Exploratory"
"mazeboti",10.0583657892222,NA,120,7877674,634793,2020-01-03 20:30:12,3,2,NA,"Exploratory","Unclassified","Exploratory"
"mazeboti",5.15711974378113,-1.18093828250775,NA,7877638,634794,2020-01-03 20:37:11,NA,1,4,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",3.27323088545208,2.84756996784545,19,7877660,634800,2020-01-03 20:44:09,1,1,10,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",2.95857612038173,-2.2606776525167,NA,7877643,634812,2020-01-03 20:51:11,NA,1,2,"Slow-Turn","Unclassified","Slow-Unif"
"mazeboti",1.50782210109711,-1.33349295154379,NA,7877635,634805,2020-01-03 20:58:14,NA,1,3,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",3.8289405256878,-1.3664176402323,90,7877648,634782,2020-01-03 21:05:08,2,1,3,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",1.09234261201492,1.39050936365722,NA,7877642,634777,2020-01-03 21:12:17,NA,1,8,"Exploratory","Slow-Unif","Slow-Unif"
"mazeboti",9.68272667450124,NA,NA,7877647,634819,2020-01-03 21:33:21,NA,1,NA,"Slow-Turn","Unclassified","Slow-Unif"
"mazeboti",2.71163072273321,2.73402652683823,34,7877651,634801,2020-01-03 21:40:09,1,1,10,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",3.65339578454332,-2.52813258801609,NA,7877661,634825,2020-01-03 21:47:16,NA,1,1,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",1.7409534330784,-1.23894510581293,77,7877652,634833,2020-01-03 21:54:11,2,1,4,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",1.01694915254237,0.844153986113171,NA,7877652,634841,2020-01-03 22:02:03,NA,1,7,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",4.31244145507079,-1.72344565519016,NA,7877626,634837,2020-01-03 22:08:09,NA,1,3,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",7.57632444141106,1.25979804618936,220,7877602,634885,2020-01-03 22:15:14,5,1,8,"Exploratory","Unclassified","Exploratory"
"mazeboti",1.96647766391355,2.33294286738188,NA,7877615,634881,2020-01-03 22:22:09,NA,1,9,"Slow-Turn","Unclassified","Slow-Unif"
"mazeboti",9.43830666237653,-1.18037087016621,228,7877657,634932,2020-01-03 22:29:09,5,1,4,"Exploratory","Unclassified","Exploratory"
"mazeboti",20.0044494872516,-0.250587828356904,NA,7877717,635060,2020-01-03 22:36:13,NA,3,5,"Transit","Unclassified","Transit"
"mazeboti",11.0271828018206,1.14544604985711,NA,7877794,635059,2020-01-03 22:43:12,NA,2,7,"Exploratory","Exploratory","Exploratory"
"mazeboti",14.8215598096634,-1.65035077349089,229,7877787,635164,2020-01-03 22:50:18,5,2,3,"Exploratory","Exploratory","Exploratory"
"mazeboti",4.93345135860204,NA,114,7877785,635206,2020-01-04 00:00:16,3,1,NA,"Slow-Turn","Unclassified","Slow-Unif"
"mazeboti",3.89258792905518,-0.863428707243603,NA,7877768,635231,2020-01-04 00:08:02,NA,1,4,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",5.72617164628067,-2.34702043564724,99,7877761,635196,2020-01-04 00:14:16,2,1,2,"Slow-Turn","Unclassified","Slow-Unif"
"mazeboti",1.68605837923238,0.343023940420704,NA,7877755,635186,2020-01-04 00:21:11,NA,1,6,"Exploratory","Slow-Unif","Slow-Unif"
"mazeboti",2.54354715023961,-2.3972672687828,NA,7877772,635191,2020-01-04 00:28:09,NA,1,2,"Slow-Unif","Unclassified","Slow-Unif"
"mazeboti",11.0071281266095,2.66926638109693,122,7877715,635137,2020-01-04 00:35:17,3,2,10,"Exploratory","Slow-Turn","Slow-Turn"
"mazeboti",10.4715057164776,2.47873378087878,NA,7877726,635210,2020-01-04 00:42:20,NA,2,9,"Exploratory","Exploratory","Exploratory"
"mazeboti",14.4691571584437,3.07186289942833,173,7877718,635110,2020-01-04 00:49:16,4,2,10,"Exploratory","Unclassified","Exploratory"
"mazeboti",1.54892417561699,0.50817261783533,NA,7877712,635101,2020-01-04 00:56:15,NA,1,6,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",7.10816219263031,0.0951888417426274,86,7877677,635058,2020-01-04 01:04:03,2,1,6,"Slow-Turn","Slow-Unif","Slow-Unif"
"mazeboti",2.06398736130128,-1.46858960868764,92,7877686,635049,2020-01-04 01:10:13,2,1,3,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",7.27634383355548,2.60986858633099,NA,7877632,635063,2020-01-04 01:17:53,NA,1,10,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",11.0577731893757,NA,142,7877557,634846,2020-01-04 20:09:30,3,2,NA,"Exploratory","Unclassified","Exploratory"
"mazeboti",5.76127136287128,-1.66529162057236,NA,7877588,634823,2020-01-04 20:16:12,NA,1,3,"Exploratory","Slow-Unif","Slow-Unif"
"mazeboti",7.12000312109794,2.14450217531017,NA,7877540,634805,2020-01-04 20:23:24,NA,1,9,"Slow-Unif","Unclassified","Slow-Unif"
"mazeboti",7.2830095631359,-1.23202299049747,72,7877541,634755,2020-01-04 20:30:16,2,1,4,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",4.97776137122779,0.0494006221771555,NA,7877540,634721,2020-01-04 20:37:06,NA,1,6,"Slow-Turn","Slow-Unif","Slow-Unif"
"mazeboti",1.59339760866968,0.434244320796801,86,7877535,634711,2020-01-04 20:44:07,2,1,6,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",4.81046635183804,-0.346538864433942,NA,7877531,634677,2020-01-04 20:51:14,NA,1,5,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",0.837209302325581,1.45368758222803,NA,7877525,634677,2020-01-04 20:58:24,NA,1,8,"Slow-Turn","Slow-Unif","Slow-Unif"
"mazeboti",11.2452427755913,-1.43996893072084,177,7877515,634601,2020-01-04 21:05:13,4,2,3,"Exploratory","Exploratory","Exploratory"
"mazeboti",1.81509115690097,-2.26835294039246,NA,7877526,634608,2020-01-04 21:12:24,NA,1,2,"Slow-Turn","Unclassified","Slow-Unif"
"mazeboti",3.21736609283051,2.8906768252806,78,7877511,634592,2020-01-04 21:19:13,2,1,10,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",5.40684214256621,-0.67436731997305,NA,7877508,634554,2020-01-04 21:26:16,NA,1,4,"Exploratory","Slow-Unif","Slow-Unif"
"mazeboti",4.56097739447363,-0.400534515385786,NA,7877518,634524,2020-01-04 21:33:12,NA,1,5,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",7.27082382049904,0.655695626241537,84,7877501,634475,2020-01-04 21:40:20,2,1,7,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",5.77770829957246,-1.3514470733175,NA,7877535,634454,2020-01-04 21:47:15,NA,1,3,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",5.23813069183025,-0.00843040987074906,97,7877568,634434,2020-01-04 21:54:37,2,1,5,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",5.66533332346584,-0.517843466264279,NA,7877605,634433,2020-01-04 22:01:09,NA,1,5,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",7.20700498262241,0.33872685207508,NA,7877652,634415,2020-01-04 22:08:08,NA,1,6,"Slow-Turn","Slow-Unif","Slow-Unif"
"mazeboti",19.6521856921963,0.960070362405688,247,7877686,634279,2020-01-04 22:15:16,5,2,7,"Exploratory","Exploratory","Exploratory"
"mazeboti",9.4599046463676,-1.58544729307629,NA,7877750,634296,2020-01-04 22:22:16,NA,1,3,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",4.69168313150205,1.85982924440716,7,7877749,634262,2020-01-04 22:29:31,1,1,8,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",3.62153220414806,3.02904813349735,NA,7877747,634286,2020-01-04 22:36:10,NA,1,10,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",2.18650347834648,-2.79784902995401,NA,7877743,634271,2020-01-04 22:43:16,NA,1,1,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",2.61394923850951,-1.04600055514479,12,7877756,634258,2020-01-04 22:50:18,1,1,4,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",26.6576086544452,1.02293279529306,NA,7877710,634068,2020-01-04 22:57:38,NA,3,7,"Transit","Unclassified","Exploratory"
"mazeboti",35.4523976622174,3.11721990988615,156,7877760,634299,2020-01-04 23:04:18,4,4,10,"Exploratory","Unclassified","Slow-Turn"
"mazeboti",10.081187945671,2.8855998327291,NA,7877763,634229,2020-01-04 23:11:15,NA,2,10,"Slow-Turn","Unclassified","Slow-Turn"
"mazeboti",21.1511938126998,0.561135296272305,NA,7877690,634101,2020-01-04 23:18:13,NA,3,6,"Transit","Unclassified","Transit"
"mazeboti",6.39671195814167,1.43709667801353,276,7877648,634118,2020-01-04 23:25:18,6,1,8,"Exploratory","Exploratory","Exploratory"
"mazeboti",12.145948586392,0.360165410893862,NA,7877584,634177,2020-01-04 23:32:28,NA,2,6,"Exploratory","Exploratory","Exploratory"
"mazeboti",1.15175110689979,-2.19121145796421,134,7877583,634169,2020-01-04 23:39:28,3,1,2,"Slow-Turn","Unclassified","Slow-Unif"
"mazeboti",3.01690655533,1.691419995375,NA,7877563,634174,2020-01-04 23:46:18,NA,1,8,"Slow-Turn","Slow-Unif","Slow-Unif"
"mazeboti",12.8631739088344,-0.479233876721115,NA,7877475,634153,2020-01-04 23:53:20,NA,2,5,"Exploratory","Exploratory","Exploratory"
"mazeboti",5.08073859216177,0.177174431187986,197,7877440,634151,2020-01-05 00:00:14,4,1,6,"Slow-Unif","Unclassified","Slow-Unif"
"mazeboti",15.684071433112,-0.746720211225496,NA,7877360,634068,2020-01-05 00:07:35,NA,2,4,"Exploratory","Exploratory","Exploratory"
"mazeboti",24.8071196098428,1.56792577100515,207,7877240,634183,2020-01-05 00:14:17,5,3,8,"Exploratory","Exploratory","Exploratory"
"mazeboti",7.08671362753191,2.54261655363103,NA,7877288,634175,2020-01-05 00:21:09,NA,1,10,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",19.9773907054041,-0.435719021746742,NA,7877425,634213,2020-01-05 00:28:16,NA,2,5,"Exploratory","Exploratory","Exploratory"
"mazeboti",15.3752778690394,-1.06860955295991,163,7877450,634319,2020-01-05 00:35:21,4,2,4,"Exploratory","Exploratory","Exploratory"
"mazeboti",20.7141689127058,-0.695264038503674,NA,7877385,634449,2020-01-05 00:42:22,NA,3,4,"Exploratory","Unclassified","Exploratory"
"mazeboti",5.75777573544286,1.14231009974912,99,7877410,634480,2020-01-05 00:49:17,2,1,7,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",15.5458360872386,-0.897331436622255,NA,7877386,634588,2020-01-05 00:56:24,NA,2,4,"Unclassified","Exploratory","Exploratory"
"mazeboti",9.33405344237949,0.668428558943781,NA,7877414,634646,2020-01-05 01:03:18,NA,1,7,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",11.9816960125883,-0.304449602434137,248,7877426,634728,2020-01-05 01:10:13,5,2,5,"Exploratory","Exploratory","Exploratory"
"mazeboti",23.1760413234228,2.32154170073054,NA,7877530,634598,2020-01-05 01:17:24,NA,3,9,"Exploratory","Unclassified","Exploratory"
"mazeboti",3.10645004591336,-0.766352847415432,96,7877553,634595,2020-01-05 01:24:52,2,1,4,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",3.92896173492986,-2.1106262044923,NA,7877543,634618,2020-01-05 01:31:15,NA,1,2,"Exploratory","Unclassified","Slow-Unif"
"mazeboti",1.57843391582763,1.37019770294718,NA,7877553,634625,2020-01-05 01:38:59,NA,1,8,"Exploratory","Slow-Unif","Slow-Unif"
"mazeboti",4.68724541594711,1.10466733330879,103,7877579,634611,2020-01-05 01:45:17,3,1,7,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",3.71290262524271,0.0341330795067787,NA,7877603,634597,2020-01-05 01:52:46,NA,1,6,"Slow-Turn","Slow-Unif","Slow-Unif"
"mazeboti",2.82842712474618,0.257323714971089,88,7877616,634584,2020-01-05 01:59:16,2,1,6,"Slow-Turn","Slow-Unif","Slow-Unif"
"mazeboti",3.66418870550032,-2.43296638146212,NA,7877614,634610,2020-01-05 02:06:23,NA,1,2,"Slow-Turn","Unclassified","Slow-Unif"
"mazeboti",6.60468986148113,-0.0818833709166234,162,7877606,634660,2020-01-05 02:14:03,4,1,5,"Exploratory","Unclassified","Slow-Unif"
"mazeboti",19.9265185514488,NA,155,7877580,634938,2020-01-05 02:34:35,4,2,NA,"Exploratory","Exploratory","Exploratory"
"mazeboti",19.4268921883963,NA,218,7877753,635206,2020-01-05 21:40:16,5,2,NA,"Exploratory","Exploratory","Exploratory"
"mazeboti",16.7810501087233,1.29452426766922,NA,7877869,635197,2020-01-05 21:47:12,NA,2,8,"Exploratory","Exploratory","Exploratory"
"mazeboti",26.5990541676116,0.242633128398895,273,7878047,635138,2020-01-05 21:54:15,6,3,6,"Transit","Transit","Transit"
"mazeboti",8.20113855653061,0.1123435602162,NA,7878099,635114,2020-01-05 22:01:14,NA,1,6,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",12.7703934030322,-0.655884376711171,NA,7878187,635134,2020-01-05 22:08:18,NA,2,4,"Exploratory","Exploratory","Exploratory"
"mazeboti",3.07317073170732,-2.91811605244916,66,7878166,635134,2020-01-05 22:15:08,2,1,1,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",11.9078317847612,2.36459765373999,NA,7878226,635193,2020-01-05 22:22:12,NA,2,9,"Slow-Turn","Exploratory","Exploratory"
"mazeboti",13.7862162785705,2.80251060146567,214,7878182,635103,2020-01-05 22:29:28,5,2,10,"Exploratory","Exploratory","Exploratory"
"mazeboti",2.37071256062077,2.45578271157293,NA,7878178,635120,2020-01-05 22:36:50,NA,1,9,"Slow-Unif","Unclassified","Slow-Unif"
"mazeboti",1.25680635737693,1.33823938498999,NA,7878186,635124,2020-01-05 22:43:57,NA,1,8,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",5.24457986663641,NA,34,7878174,635126,2020-01-05 23:05:02,1,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"mazeboti",1.06870229007634,2.37437430526532,NA,7878174,635133,2020-01-05 23:11:35,NA,1,9,"Slow-Unif","Unclassified","Slow-Unif"
"mazeboti",2.26384048577004,-2.44685437739309,NA,7878164,635121,2020-01-05 23:18:29,NA,1,2,"Slow-Unif","Unclassified","Slow-Unif"
"mazeboti",7.64794636986092,-1.24512422387349,97,7878191,635077,2020-01-05 23:25:14,2,1,4,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",2.45719527957696,1.29580542395095,NA,7878179,635064,2020-01-05 23:32:26,NA,1,8,"Slow-Turn","Slow-Unif","Slow-Unif"
"mazeboti",0.637359043467873,-0.281771867273352,113,7878177,635060,2020-01-05 23:39:27,3,1,5,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",29.0879230340702,-0.891111922016032,NA,7878259,634880,2020-01-05 23:46:15,NA,3,4,"Transit","Unclassified","Exploratory"
"mazeboti",3.88645902180965,NA,NA,7878318,634883,2020-01-06 00:07:14,NA,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"mazeboti",6.26205391621109,0.480129632835808,10,7878328,634840,2020-01-06 00:14:17,1,1,6,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",1.26295129551957,2.66146302075399,NA,7878322,634847,2020-01-06 00:21:35,NA,1,10,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",5.70812126314456,-2.59372912208796,NA,7878328,634810,2020-01-06 00:28:09,NA,1,1,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",2.04107791096166,1.60720407287397,NA,7878312,634808,2020-01-06 00:36:03,NA,1,8,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",1.14461945252825,2.67794504458899,NA,7878318,634812,2020-01-06 00:42:21,NA,1,10,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",16.9996506209186,1.14397954727997,238,7878421,634748,2020-01-06 00:49:29,5,2,7,"Exploratory","Exploratory","Exploratory"
"mazeboti",12.0211031280505,-2.26175002038123,NA,7878410,634829,2020-01-06 00:56:17,NA,2,2,"Exploratory","Unclassified","Exploratory"
"mazeboti",17.2268959433663,NA,NA,7878520,634775,2020-01-06 01:38:19,NA,2,NA,"Exploratory","Exploratory","Exploratory"
"mazeboti",22.3799192615648,0.231650865073901,256,7878655,634697,2020-01-06 01:45:17,6,3,6,"Transit","Transit","Transit"
"mazeboti",6.41455040708042,-0.705568177685211,NA,7878704,634706,2020-01-06 01:53:03,NA,1,4,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",3.71412877296004,NA,7,7878904,634678,2020-01-06 21:54:41,1,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"mazeboti",6.1553466353345,1.80431143669206,NA,7878907,634718,2020-01-06 22:01:12,NA,1,8,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",19.3345352753348,1.88734160720934,NA,7879033,634666,2020-01-06 22:08:15,NA,2,9,"Exploratory","Exploratory","Exploratory"
"mazeboti",4.51630687507512,-2.30318040841646,153,7879022,634697,2020-01-06 22:15:32,4,1,2,"Slow-Unif","Unclassified","Slow-Unif"
"mazeboti",9.51453316422849,2.73012854130299,NA,7879066,634650,2020-01-06 22:22:18,NA,1,10,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",5.68935084326423,-1.85742552054784,185,7879086,634684,2020-01-06 22:29:14,4,1,3,"Exploratory","Slow-Unif","Slow-Unif"
"mazeboti",20.2748423494531,0.441436042652236,NA,7879205,634765,2020-01-06 22:36:20,NA,3,6,"Exploratory","Unclassified","Transit"
"mazeboti",31.785312999072,-0.408843848752407,NA,7879324,634953,2020-01-06 22:43:20,NA,4,5,"Exploratory","Unclassified","Transit"
"mazeboti",12.4903262200008,2.84153641234449,75,7879301,634868,2020-01-06 22:50:23,2,2,10,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",1.50944190490274,-1.54359955223036,NA,7879311,634865,2020-01-06 22:57:18,NA,1,3,"Exploratory","Slow-Unif","Slow-Unif"
"mazeboti",0.594678696002547,-0.536435457604731,135,7879315,634866,2020-01-06 23:04:14,3,1,5,"Slow-Unif","Slow-Unif","Slow-Unif"
"mazeboti",19.3309957993331,-0.443290202402476,NA,7879422,634954,2020-01-06 23:11:24,NA,2,5,"Exploratory","Exploratory","Exploratory"
"mazeboti",7.31180299363649,-2.71265553246114,NA,7879373,634941,2020-01-06 23:18:20,NA,1,1,"Slow-Turn","Slow-Turn","Slow-Turn"
"mazeboti",17.4515863460758,-3.08291378650899,215,7879491,634965,2020-01-06 23:25:14,5,2,1,"Slow-Turn","Exploratory","Exploratory"
"mazeboti",18.1653210295597,NA,NA,7879522,634991,2020-01-06 23:46:13,NA,2,NA,"Exploratory","Exploratory","Exploratory"
"mazeboti",20.6958082298501,-3.04364122894702,NA,7879632,635101,2020-01-06 23:53:44,NA,3,1,"Slow-Turn","Unclassified","Slow-Turn"
"mazeboti",9.5596805057137,1.65945220866233,222,7879673,635052,2020-01-07 00:00:25,5,1,8,"Exploratory","Unclassified","Exploratory"
"mazeboti",9.32833080706802,0.544092953134746,NA,7879683,634987,2020-01-07 00:07:28,NA,1,6,"Slow-Turn","Slow-Unif","Slow-Unif"
