id,Acquisition Time,Acquisition Start Time,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Speed,GPS Heading,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Predeployment Data,Error,bout
sara,2019.10.01 22:05:00,2019.10.01 22:00:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.01 22:10:00,2019.10.01 22:05:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.01 22:10:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 22:15:00,2019.10.01 22:10:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.01 22:17:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 22:20:00,2019.10.01 22:15:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.01 22:24:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 22:25:00,2019.10.01 22:20:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.01 22:30:00,2019.10.01 22:25:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.01 22:31:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 22:35:00,2019.10.01 22:30:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.01 22:38:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 22:40:00,2019.10.01 22:35:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.01 22:45:00,2019.10.01 22:40:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.01 22:45:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 22:50:00,2019.10.01 22:45:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.01 22:52:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 22:55:00,2019.10.01 22:50:00,,,,,,,,,,,,,,,,0,No,,1
